2.22273750e-02	0.00000000e+00	2.88744000e-02	-2.01987000e-02	-8.82602000e-02	3.18108000e-03	8.96803000e-04	1.40533000e-03	8.78733389e-02	8.78684906e-02	8.78604103e-02	8.78490983e-02	8.78345550e-02	8.78167809e-02	8.77957767e-02
1.41164943e-01	6.41730400e-02	3.12049000e-02	4.70124000e-03	-7.74542000e-02	3.03822000e-03	8.60711000e-04	1.06155000e-03	8.78604103e-02	8.78167809e-02	8.77440813e-02	8.76423355e-02	8.75115773e-02	8.73518499e-02	8.71632061e-02
6.77546891e-02	5.74708900e-02	2.51227000e-02	-2.95451000e-02	-8.69606000e-02	3.02338000e-03	8.71100000e-04	1.18904000e-03	8.78345550e-02	8.77133919e-02	8.75115773e-02	8.72292967e-02	8.68668096e-02	8.64244493e-02	8.59026227e-02
-1.17122355e-01	8.93531000e-02	2.34608000e-02	2.50740000e-02	-8.99613000e-02	2.74510000e-03	7.07642000e-04	1.02935000e-03	8.77957767e-02	8.75583845e-02	8.71632061e-02	8.66109538e-02	8.59026227e-02	8.50394892e-02	8.40231088e-02
-2.11424834e-01	9.21467500e-02	1.84413000e-02	1.19889000e-02	-7.12515000e-02	2.42293000e-03	4.50173000e-04	5.02342000e-04	8.77440813e-02	8.73518499e-02	8.66994291e-02	8.57887623e-02	8.46225620e-02	8.32043019e-02	8.15382065e-02
-1.18468449e-01	1.91572350e-01	2.20162000e-02	-4.99229000e-02	-3.95609000e-02	1.28543000e-03	-1.95950000e-04	3.98064000e-04	8.76794762e-02	8.70939096e-02	8.61208602e-02	8.47646573e-02	8.30313346e-02	8.09286037e-02	7.84658196e-02
-4.40214402e-02	5.48305000e-02	1.67344000e-02	-2.96778000e-02	-4.53757000e-02	1.25461000e-03	1.01676000e-04	2.56734000e-04	8.76019711e-02	8.67847154e-02	8.54282655e-02	8.35410491e-02	8.11347914e-02	7.82244426e-02	7.48280847e-02
-1.35212855e-02	3.51983320e-02	-1.34932000e-04	-2.95077000e-02	-4.08592000e-02	1.32745000e-03	1.63926000e-04	1.18976000e-04	8.75115773e-02	8.64244493e-02	8.46225620e-02	8.21208176e-02	7.89399064e-02	7.51061356e-02	7.06512117e-02
8.39661679e-02	3.44522010e-02	-1.34931000e-04	-2.62896000e-02	-1.32671000e-02	1.25461000e-03	1.63926000e-04	1.18976000e-04	8.74083081e-02	8.60133233e-02	8.37048165e-02	8.05073056e-02	7.64547504e-02	7.15901918e-02	6.59652951e-02
1.30970383e-01	2.98518355e-02	-9.94455000e-05	-1.71798000e-02	-4.97775000e-03	1.25461000e-03	1.63926000e-04	-1.29368000e-04	8.72921787e-02	8.55515794e-02	8.26762441e-02	7.87043105e-02	7.36884615e-02	6.76952260e-02	6.08040970e-02
8.46890732e-02	4.62628955e-02	1.37915000e-02	-2.62896000e-02	-1.58227000e-02	1.25461000e-03	1.63926000e-04	1.18976000e-04	8.71632061e-02	8.50394892e-02	8.15382065e-02	7.67160759e-02	7.06512117e-02	6.34418593e-02	5.52048040e-02
-2.74953130e-03	2.67690000e-02	2.46861000e-02	-1.86267000e-02	-2.40342000e-02	1.25461000e-03	1.63926000e-04	1.18976000e-04	8.70214095e-02	8.44773541e-02	8.02922108e-02	7.45472815e-02	6.73541693e-02	5.88526104e-02	4.92077592e-02
-8.02167810e-02	2.36282400e-02	2.12783000e-02	-7.03481000e-03	-2.19411000e-02	1.25461000e-03	2.32178000e-04	1.81433000e-04	8.68668096e-02	8.38655050e-02	7.89399064e-02	7.22030315e-02	6.38094580e-02	5.39517764e-02	4.28561713e-02
-7.60737013e-02	2.35593600e-02	1.22809000e-02	-8.04767000e-03	-1.99764000e-02	1.09901000e-03	2.18547000e-04	1.18976000e-04	8.66994291e-02	8.32043019e-02	7.74830840e-02	6.96888437e-02	6.00301121e-02	4.87653039e-02	3.61958037e-02
2.66559043e-02	3.60768750e-02	1.22972000e-02	-1.88788000e-02	-1.76808000e-02	1.35117000e-03	1.63926000e-04	-3.29199000e-05	8.65192927e-02	8.24941340e-02	7.59236724e-02	6.70106352e-02	5.60300285e-02	4.33206518e-02	2.92746445e-02
5.45207561e-02	3.27195750e-02	4.25544000e-03	-4.39744000e-03	-1.32378000e-02	1.33641000e-03	1.63926000e-04	-1.33229000e-04	8.63264270e-02	8.17354190e-02	7.42637362e-02	6.41747097e-02	5.18239162e-02	3.76466458e-02	2.21425608e-02
9.11280425e-02	3.37317500e-02	4.64416000e-03	-4.40847000e-03	-1.89515000e-02	1.11067000e-03	3.71871000e-04	-2.51910000e-04	8.61208602e-02	8.09286037e-02	7.25054733e-02	6.11877418e-02	4.74272414e-02	3.17733261e-02	1.48509395e-02
1.50118427e-01	9.29507000e-02	-1.05598000e-02	2.77948000e-02	4.94962000e-03	9.23192000e-04	1.63926000e-04	-2.89334000e-04	8.59026227e-02	8.00741626e-02	7.06512117e-02	5.80567616e-02	4.28561713e-02	2.57317879e-02	7.45231680e-03
6.54009900e-02	5.71228450e-02	-1.00542000e-02	1.44417000e-02	-1.54053000e-02	6.73192000e-04	1.63926000e-04	-8.11495000e-05	8.56717464e-02	7.91725988e-02	6.87034064e-02	5.47891383e-02	3.81275141e-02	1.95540171e-02	0.00000000e+00
-7.22985135e-02	2.10983250e-02	-5.65128000e-03	1.93711000e-02	-1.54232000e-02	6.73192000e-04	2.68833000e-04	4.89056000e-05	8.54282655e-02	7.82244426e-02	6.66646363e-02	5.13925626e-02	3.32586577e-02	1.32727209e-02	-7.45231680e-03
-1.36281078e-01	1.11581080e-01	-1.07680000e-04	2.71566000e-03	1.02883000e-03	-5.68740000e-04	5.65733000e-05	4.44971000e-05	8.51722157e-02	7.72302522e-02	6.45376009e-02	4.78750287e-02	2.82675054e-02	6.92115450e-03	-1.48509395e-02
-6.83977023e-02	6.51061850e-02	-8.03530000e-03	-4.37362000e-03	1.39701000e-02	4.51773000e-05	1.63926000e-04	2.28068000e-05	8.49036347e-02	7.61906126e-02	6.23251164e-02	4.42448155e-02	2.31724102e-02	5.32945200e-04	-2.21425608e-02
4.74651100e-04	5.91059760e-02	-1.07589000e-04	2.94680000e-02	9.79850000e-03	-1.26345000e-04	8.70854000e-05	3.77448000e-05	8.46225620e-02	7.51061356e-02	6.00301121e-02	4.05104671e-02	1.79921075e-02	-5.85808560e-03	-2.92746445e-02
2.95812974e-02	6.71784010e-02	-1.06797000e-02	5.85793000e-03	1.40843000e-02	-2.96634000e-04	1.63926000e-04	-2.89334000e-04	8.43290390e-02	7.39774594e-02	5.76556267e-02	3.66807728e-02	1.27456458e-02	-1.22181018e-02	-3.61958037e-02
8.15239554e-02	6.97003255e-02	-1.22591000e-04	-4.35041000e-03	2.91636000e-02	8.59870000e-05	1.63926000e-04	5.15653000e-06	8.40231088e-02	7.28052482e-02	5.52048040e-02	3.27647462e-02	7.45231680e-03	-1.85134314e-02	-4.28561713e-02
4.31297048e-02	2.69032795e-02	1.25480000e-02	-4.37020000e-03	2.32452000e-02	7.03870000e-05	9.94778000e-05	9.09983000e-05	8.37048165e-02	7.15901918e-02	5.26808891e-02	2.87716041e-02	2.13158480e-03	-2.47107447e-02	-4.92077592e-02
1.52944712e-02	4.55850975e-02	7.45333000e-03	1.71642000e-02	1.45330000e-02	6.32445000e-06	1.63926000e-04	1.46325000e-05	8.33742089e-02	7.03330054e-02	5.00872235e-02	2.47107447e-02	-3.19698520e-03	-3.07772312e-02	-5.52048040e-02
2.87697471e-02	2.92048275e-02	4.66846000e-03	1.71791000e-02	3.06302000e-02	1.59578000e-04	1.63926000e-04	-3.82711000e-05	8.30313346e-02	6.90344287e-02	4.74272414e-02	2.05917258e-02	-8.51379960e-03	-3.66807728e-02	-6.08040970e-02
5.04977179e-02	2.92202700e-02	6.28801000e-03	2.09526000e-02	3.62313000e-02	-1.26345000e-04	1.63926000e-04	4.03283000e-05	8.26762441e-02	6.76952260e-02	4.47044647e-02	1.64242420e-02	-1.37993077e-02	-4.23901144e-02	-6.59652951e-02
-5.42219219e-02	5.26861846e-02	-9.63731000e-05	6.78638000e-03	8.97570000e-03	-7.06160000e-05	1.63926000e-04	-1.54233000e-06	8.23089896e-02	6.63161853e-02	4.19224983e-02	1.22181018e-02	-1.90340743e-02	-4.78750287e-02	-7.06512117e-02
-1.44470920e-01	5.58986496e-02	-6.44600000e-05	3.86607000e-02	2.30900000e-02	-1.26345000e-04	1.63926000e-04	1.40291000e-04	8.19296251e-02	6.48981182e-02	3.90850257e-02	7.98320500e-03	-2.41988503e-02	-5.31064768e-02	-7.48280847e-02
-8.36730413e-02	4.37810820e-02	-1.31127000e-04	1.71799000e-02	3.29092000e-02	5.20220000e-05	1.63926000e-04	7.03697000e-05	8.15382065e-02	6.34418593e-02	3.61958037e-02	3.72951880e-03	-2.92746445e-02	-5.80567616e-02	-7.84658196e-02
3.87853458e-02	8.84508080e-02	-1.11597000e-02	1.13645000e-02	6.11700000e-02	-4.60258000e-04	3.20034000e-04	-1.28163000e-04	8.11347914e-02	6.19482655e-02	3.32586577e-02	-5.32945200e-04	-3.42427924e-02	-6.26996748e-02	-8.15382065e-02
8.17026641e-02	6.32562500e-02	-1.65949000e-02	1.71774000e-02	4.06801000e-02	-1.47172000e-04	1.63926000e-04	-2.89334000e-04	8.07194391e-02	6.04182157e-02	3.02774765e-02	-4.79415490e-03	-3.90850257e-02	-6.70106352e-02	-8.40231088e-02
