-0.07855019349999999	0.0	-0.0219175	0.175344	0.131528	-0.00227538	-0.0	5.39442e-05	0.0878733389	0.0878684906	0.0878604103	0.0878490983	0.087834555	0.0878167809	0.0877957767
0.0104892999	0.040573325	-0.0187464	0.17418	0.125702	-0.00177029	-0.0	-4.92103e-05	0.0878604103	0.0878167809	0.08774408130000001	0.0876423355	0.0875115773	0.0873518499	0.08716320609999999
-0.010700494	0.0900478	-0.0209817	0.226464	0.103713	-0.00204108	-0.0	-4.92103e-05	0.087834555	0.08771339189999999	0.0875115773	0.0872292967	0.08686680960000001	0.0864244493	0.0859026227
-0.0070144975	0.056311935	-0.0246504	0.193499	0.110997	-0.00191501	-0.0	-0.000171025	0.0877957767	0.08755838449999999	0.08716320609999999	0.08661095380000002	0.0859026227	0.0850394892	0.08402310880000001
-0.0035878417	0.24811835	-0.0188498	0.104146	0.0286753	-0.00106176	0.000352486	-0.00037815	0.08774408130000001	0.0873518499	0.0866994291	0.0857887623	0.084622562	0.0832043019	0.0815382065
0.0292612477	0.072656055	-0.00438918	0.106181	0.0356388	-0.0015024	0.000566845	-4.92103e-05	0.0876794762	0.0870939096	0.0861208602	0.0847646573	0.0830313346	0.0809286037	0.0784658196
-0.024202062400000002	0.107080505	-0.00125581	0.0904086	0.0149998	-0.000706268	0.00035337300000000003	-0.000390321	0.0876019711	0.08678471539999999	0.0854282655	0.0835410491	0.0811347914	0.0782244426	0.07482808469999999
-0.06959227559999999	0.05900935	-0.00948151	0.0979087	0.0304382	-0.000521938	0.000687679	-0.00035205400000000003	0.0875115773	0.0864244493	0.084622562	0.08212081759999999	0.0789399064	0.0751061356	0.0706512117
-0.0478589436	0.08042004	-0.0188191	0.059403	0.0192768	-0.0004943419999999999	0.000965668	-0.000474776	0.0874083081	0.0860133233	0.0837048165	0.0805073056	0.07645475040000001	0.0715901918	0.0659652951
-0.0361007576	0.105904	-0.0214516	0.118173	0.0194269	-0.0009164160000000001	0.000656436	-0.0006304980000000001	0.08729217869999999	0.0855515794	0.0826762441	0.0787043105	0.07368846150000001	0.067695226	0.060804097
-0.030607993599999998	0.0303245	-0.0188373	0.102099	0.0298545	-0.000916417	0.000680606	-0.0006304969999999999	0.08716320609999999	0.0850394892	0.0815382065	0.0767160759	0.0706512117	0.0634418593	0.055204804
-0.022903481200000003	0.07477065	-0.0188434	0.0634544	0.0225211	-0.000467003	0.000806922	-0.0006304980000000001	0.0870214095	0.0844773541	0.0802922108	0.0745472815	0.0673541693	0.0588526104	0.0492077592
-0.0344348815	0.0532585	-0.0188452	0.0997667	0.014645	-0.00034009199999999996	0.0007524680000000001	-0.0006304969999999999	0.08686680960000001	0.083865505	0.0789399064	0.0722030315	0.063809458	0.0539517764	0.042856171299999996
-0.0538943698	0.08861835	-0.03486	0.0653166	0.0271643	-0.000590092	0.00101515	-0.0006304980000000001	0.0866994291	0.0832043019	0.07748308400000001	0.0696888437	0.0600301121	0.048765303899999994	0.0361958037
-0.0420995482	0.08247385	-0.0188341	0.0211877	0.0299478	-0.00034009199999999996	0.00115586	-0.0006304969999999999	0.0865192927	0.08249413400000001	0.0759236724	0.0670106352	0.056030028499999995	0.0433206518	0.029274644500000002
-0.036827075699999996	0.17116905	-0.0295439	0.126885	0.035596	-0.00103885	0.0008723439999999999	-0.0006304980000000001	0.086326427	0.081735419	0.0742637362	0.0641747097	0.0518239162	0.0376466458	0.022142560800000002
-0.013943496699999999	0.16094915	-0.0188272	0.0445077	0.0144776	-0.000440401	0.00115587	-0.0005777380000000001	0.0861208602	0.0809286037	0.0725054733	0.061187741799999994	0.04742724139999999	0.0317733261	0.0148509395
-0.012927071100000001	0.086252421	-0.0188281	0.0827183	-0.000576771	-0.000641196	0.000749694	-0.0006304980000000001	0.0859026227	0.0800741626	0.0706512117	0.0580567616	0.042856171299999996	0.0257317879	0.007452316800000001
-0.013908946100000001	0.104826171	-0.0273456	0.108633	0.0355324	-0.00031994900000000004	0.000666897	-0.000348846	0.08567174640000001	0.0791725988	0.0687034064	0.0547891383	0.0381275141	0.0195540171	0.0
-0.0407349969	0.12431585	-0.0211879	0.00774045	0.0355011	-0.000170509	0.000653423	-0.00016707400000000002	0.0854282655	0.0782244426	0.0666646363	0.0513925626	0.0332586577	0.013272720900000002	-0.007452316800000001
0.0084798118	0.09535767	-0.00237499	0.00024131	0.00784508	-0.0005745090000000001	0.0007817210000000001	0.00012842	0.0851722157	0.0772302522	0.06453760089999999	0.0478750287	0.0282675054	0.006921154499999999	-0.0148509395
0.106812409	0.40381618	0.112848	-0.0111217	-0.0524376	0.00116244	-0.00103964	0.00090906	0.08490363470000001	0.0761906126	0.0623251164	0.0442448155	0.0231724102	0.0005329452	-0.022142560800000002
0.165824449	0.1743311	0.124523	-0.0423965	-0.0321558	-0.00022457	-0.00147959	0.00130409	0.084622562	0.0751061356	0.0600301121	0.0405104671	0.0179921075	-0.005858085600000001	-0.029274644500000002
0.0665115902	0.2010749	0.133641	-0.129589	-0.0225224	0.001176	-0.00166015	0.00162558	0.08432903900000001	0.0739774594	0.0576556267	0.0366807728	0.0127456458	-0.012218101799999999	-0.0361958037
0.0669616775	0.1913693	0.133732	-0.0222223	0.0165158	0.000729822	-0.00192486	0.00181216	0.08402310880000001	0.0728052482	0.055204804	0.0327647462	0.007452316800000001	-0.0185134314	-0.042856171299999996
0.053661985499999995	0.14023775	0.123582	-0.105109	0.0182409	0.000872461	-0.00148919	0.00148095	0.0837048165	0.0715901918	0.0526808891	0.0287716041	0.0021315848	-0.024710744700000002	-0.0492077592
0.0722901719	0.04301367	0.125352	-0.103645	-0.00275482	0.00096405	-0.00130786	0.00137819	0.0833742089	0.0703330054	0.05008722349999999	0.024710744700000002	-0.0031969852000000003	-0.0307772312	-0.055204804
0.0314733342	0.12081592	0.13105	-0.0350166	0.0146617	0.00123832	-0.00138549	0.00160775	0.0830313346	0.0690344287	0.04742724139999999	0.020591725800000002	-0.0085137996	-0.0366807728	-0.060804097
0.0298310744	0.0978473	0.125535	-0.0859586	0.0233785	0.00166469	-0.00119435	0.00157179	0.0826762441	0.067695226	0.044704464699999995	0.016424242	-0.013799307700000001	-0.042390114400000005	-0.0659652951
0.028779055499999998	0.0692799	0.124709	-0.12528	0.0220385	0.00123832	-0.0012045	0.00145246	0.0823089896	0.0663161853	0.0419224983	0.012218101799999999	-0.0190340743	-0.0478750287	-0.0706512117
0.0137755127	0.0686288	0.113151	-0.0989375	0.0285602	0.00123832	-0.0008471980000000001	0.00132563	0.0819296251	0.06489811820000001	0.0390850257	0.007983205	-0.024198850299999998	-0.053106476799999996	-0.07482808469999999
0.046063052199999996	0.02814775	0.111847	-0.0925055	0.0385235	0.0012569	-0.000987007	0.00127505	0.0815382065	0.0634418593	0.0361958037	0.0037295188	-0.029274644500000002	-0.0580567616	-0.0784658196
